customer_id,customer_type,first_name,last_name,email,postcode_area,city,region,signup_date
CUST03770,B2C,Jacqueline,Adams,valeriepatel@example.net,BB53,Leeds,Yorkshire & Humber,2025-07-22
CUST03771,B2C,Teresa,Hodgson,swilson@example.com,M9K,Coventry,West Midlands,2025-11-01
CUST03772,B2C,Alexander,Lawrence,annettewells@example.com,G49,Derry,Northern Ireland,2025-11-13
CUST03773,B2C,Frances,Gray,catherine18@example.org,DD05,Blackpool,North West,2025-12-12
CUST03774,B2C,Sandra,Cox,harrisonadam@example.org,S4B,Sheffield,Yorkshire & Humber,2026-04-24
CUST03775,B2C,Holly,Mitchell,victor17@example.net,EH8,Preston,North West,2024-11-21
CUST03776,B2C,Donald,Miller,littleroy@example.org,HG9,Derby,East Midlands,2025-06-13
CUST03777,B2B,Aimee,Moore,pearsonrosie@example.net,SE5V,Preston,North West,2025-06-15
CUST03778,B2B,Hazel,Browne,garrysmith@example.com,W0K,Derry,Northern Ireland,2024-08-20
CUST03779,B2C,Lydia,Barnett,conorakhtar@example.net,CV0,Reading,South East,2025-09-17
CUST03780,B2C,Jay,Davidson,youngnigel@example.org,N0D,Sheffield,Yorkshire & Humber,2025-05-04
CUST03781,B2C,Jayne,Kemp,cnaylor@example.net,L03,Newcastle,North East,2025-08-20
CUST03782,B2C,Linda,Smith,shawcolin@example.net,PL74,Plymouth,South West,2025-08-13
CUST03783,B2C,Lynne,Patel,aharrison@example.org,WS8,Bournemouth,South West,2025-11-10
CUST03784,B2C,Norman,Dennis,williamskarl@example.org,DD1,London,London,2025-05-05
CUST03785,B2C,Angela,Holden,alanwebb@example.net,M8E,Wolverhampton,West Midlands,2025-06-13
CUST03786,B2C,Elizabeth,Dawson,greenpatrick@example.com,NR61,Derry,Northern Ireland,2026-07-24
CUST03787,B2C,Benjamin,Kelly,jamessmith@example.com,G7E,York,Yorkshire & Humber,2025-07-12
CUST03788,B2C,Cameron,Atkinson,natalieelliott@example.org,BA1B,Newcastle,North East,2025-07-25
CUST03789,B2C,Donald,Ali,grahamkayleigh@example.org,B1J,Blackpool,North West,2025-12-21
CUST03790,B2C,Chloe,Davis,obrienowen@example.com,B3S,Wolverhampton,West Midlands,2025-12-08
CUST03791,B2C,Joseph,Martin,chanderek@example.net,CH5N,Bristol,South West,2025-11-27
CUST03792,B2C,Jodie,Smith,russellbowen@example.org,BN4M,York,Yorkshire & Humber,2024-11-02
CUST03793,B2C,Georgina,Johnson,tonygregory@example.org,W5K,Belfast,Northern Ireland,2024-10-12
CUST03794,B2C,Mary,Vaughan,marc97@example.org,NP8,Southampton,South East,2025-12-18
CUST03795,B2C,Diane,Wright,fostergareth@example.net,E76,Leicester,East Midlands,2026-06-25
CUST03796,B2C,Philip,Field,wilsonjasmine@example.com,M8U,London,London,2025-10-19
CUST03797,B2C,Adrian,Ross,ojones@example.com,BS23,Norwich,East of England,2025-12-26
CUST03798,B2C,Emily,Page,qbutler@example.net,HR2,London,London,2026-04-08
CUST03799,B2C,Tracy,Bennett,pwright@example.com,BA90,Norwich,East of England,2026-04-18
CUST03800,B2C,Eric,Butcher,samuel39@example.org,CF96,Wrexham,Wales,2025-07-27
CUST03801,B2C,Aimee,Welch,jamie02@example.net,W45,Swansea,Wales,2025-06-05
CUST03802,B2C,Nicola,Reid,harrisonpatricia@example.com,W4K,Preston,North West,2026-03-11
CUST03803,B2C,Jodie,Richards,kirsty25@example.net,EN0N,Newcastle,North East,2025-07-17
CUST03804,B2C,Justin,Smith,kerrybates@example.org,SK10,Wolverhampton,West Midlands,2025-10-04
CUST03805,B2C,Valerie,Wilson,cooperdylan@example.com,G19,Leicester,East Midlands,2026-05-12
CUST03806,B2C,Victoria,Howard,marilynharrison@example.org,WN28,Dundee,Scotland,2025-06-07
CUST03807,B2C,Jasmine,Turner,eleanor14@example.net,S11,Birmingham,West Midlands,2024-12-19
CUST03808,B2C,Gail,Price,bennettgail@example.org,N04,Bournemouth,South West,2026-06-12
CUST03809,B2B,Catherine,Green,gregory91@example.org,NP9V,London,London,2026-02-28
CUST03810,B2C,Beverley,Hewitt,howeshaun@example.net,N00,Bournemouth,South West,2025-11-11
CUST03811,B2C,Natalie,Ashton,tonywong@example.net,OL0P,Hull,Yorkshire & Humber,2024-10-30
CUST03812,B2C,Sally,Brown,jamie19@example.net,NW49,Derry,Northern Ireland,2025-03-22
CUST03813,B2C,Margaret,Edwards,lucy94@example.net,SM65,Derry,Northern Ireland,2026-02-08
CUST03814,B2C,Pauline,Whittaker,fjackson@example.org,TF68,Cambridge,East of England,2024-11-01
CUST03815,B2C,Paige,Glover,andreabegum@example.net,E13,Reading,South East,2026-04-15
CUST03816,B2C,Liam,Adams,beth50@example.com,M38,Reading,South East,2024-11-28
CUST03817,B2C,Judith,Griffin,steventaylor@example.org,KA9W,Sunderland,North East,2026-02-13
CUST03818,B2B,Jack,Hyde,zevans@example.org,S97,Newcastle,North East,2025-04-26
CUST03819,B2C,Rosemary,Kelly,marshowen@example.org,B5,Wrexham,Wales,2025-10-10
CUST03820,B2C,Natasha,Turner,awhite@example.com,AL7N,Liverpool,North West,2025-08-30
CUST03821,B2C,Guy,Morgan,williamsdaniel@example.com,CW59,Norwich,East of England,2026-08-03
CUST03822,B2C,Wendy,Green,damien46@example.net,E57,Sheffield,Yorkshire & Humber,2026-01-07
CUST03823,B2C,Graeme,Shaw,qparker@example.org,HR33,York,Yorkshire & Humber,2026-02-16
CUST03824,B2C,Deborah,Jones,nicole93@example.org,GL9,Leicester,East Midlands,2025-05-13
CUST03825,B2B,Nigel,Johnson,julia17@example.net,NN8,Lincoln,East Midlands,2026-01-31
CUST03826,B2B,Megan,Harrison,graememorrison@example.net,E0W,Dundee,Scotland,2025-10-26
CUST03827,B2C,Neil,Evans,colinsaunders@example.net,N7,Belfast,Northern Ireland,2025-01-12
CUST03828,B2B,Jayne,Shah,raymondwoods@example.net,CB3,London,London,2025-08-28
CUST03829,B2C,Alexander,Carroll,powellsarah@example.net,TR4H,Edinburgh,Scotland,2026-03-01
CUST03830,B2C,Wayne,Patel,cpower@example.org,N5,Nottingham,East Midlands,2026-02-01
CUST03831,B2C,Alexandra,Fraser,russelljacob@example.org,M4,Plymouth,South West,2024-12-26
CUST03832,B2B,Thomas,Stewart,hardingjoyce@example.com,ST19,Derry,Northern Ireland,2024-12-20
CUST03833,B2B,Beth,Hill,bowenkevin@example.com,YO7,Plymouth,South West,2025-08-12
CUST03834,B2B,Duncan,Wilson,carolineharrison@example.com,S8,Newport,Wales,2025-09-26
CUST03835,B2C,Brian,Gray,tlewis@example.com,CO1,Derry,Northern Ireland,2026-03-24
CUST03836,B2C,Josh,Butler,yspencer@example.net,SL1,Wrexham,Wales,2025-06-30
CUST03837,B2C,Albert,Brown,ian42@example.org,L1F,Sheffield,Yorkshire & Humber,2025-06-04
CUST03838,B2C,Harry,Reid,jordan12@example.org,HG55,York,Yorkshire & Humber,2025-03-19
CUST03839,B2C,Kathleen,Smith,lyndastorey@example.org,HA7M,Liverpool,North West,2026-01-10
CUST03840,B2C,Joan,Brookes,natasha64@example.net,B3,Reading,South East,2025-10-16
CUST03841,B2C,Marion,Harris,clifford20@example.org,N3,Belfast,Northern Ireland,2025-01-29
CUST03842,B2C,Lauren,Smith,dgreen@example.com,W2,Middlesbrough,North East,2025-03-13
CUST03843,B2C,Ryan,Stone,staceycross@example.org,S0,Newport,Wales,2026-07-22
CUST03844,B2B,Luke,Gallagher,brownlorraine@example.org,L3,Newcastle,North East,2026-01-30
CUST03845,B2C,Joyce,Sutton,nicholas03@example.net,SL7W,Hull,Yorkshire & Humber,2025-02-08
CUST03846,B2C,Arthur,Smith,gavin84@example.org,S0W,Wolverhampton,West Midlands,2025-09-22
CUST03847,B2C,Maria,Griffiths,walkerfrancesca@example.com,E09,Bristol,South West,2026-07-19
CUST03848,B2C,William,Evans,andrea73@example.net,E1,Plymouth,South West,2026-07-21
CUST03849,B2C,Eileen,Robertson,frank71@example.com,E9G,Sunderland,North East,2026-03-29
CUST03850,B2B,Charles,Walsh,justinberry@example.com,W7G,Peterborough,East of England,2025-06-26
CUST03851,B2C,Stephen,Stephenson,dhughes@example.org,W15,Dundee,Scotland,2024-09-14
CUST03852,B2C,Simon,Greenwood,clementsabbie@example.org,S55,Blackpool,North West,2026-03-22
CUST03853,B2B,Marian,Chapman,andreamartin@example.net,LD6,Nottingham,East Midlands,2025-02-21
CUST03854,B2C,Lynne,Buckley,jaynethompson@example.org,GY7W,Birmingham,West Midlands,2025-06-22
CUST03855,B2C,Gerard,Rees,edixon@example.net,GY2,London,London,2026-03-03
CUST03856,B2C,Vincent,Farrell,awilliams@example.org,TS8Y,Oxford,South East,2024-12-03
CUST03857,B2C,Frederick,James,paulinewilson@example.org,HS8V,Liverpool,North West,2025-08-12
CUST03858,B2C,Harriet,Smith,vjones@example.net,S10,London,London,2025-08-19
CUST03859,B2C,Oliver,Vaughan,zhayward@example.org,SM6N,Peterborough,East of England,2026-05-29
CUST03860,B2C,Nicole,Lewis,jacksonalice@example.net,KW9,Leeds,Yorkshire & Humber,2025-03-31
CUST03861,B2C,Shirley,Ahmed,youngaaron@example.com,KT33,Peterborough,East of England,2024-10-05
CUST03862,B2C,Nicola,Clark,morganheather@example.com,B11,Newport,Wales,2024-10-26
CUST03863,B2C,Jenna,Jackson,wallacerussell@example.org,BA29,Oxford,South East,2026-04-02
CUST03864,B2C,Lindsey,Atkinson,fclayton@example.com,W9B,Hull,Yorkshire & Humber,2026-02-21
CUST03865,B2C,Cheryl,Cooke,ysmith@example.org,RM6H,Sheffield,Yorkshire & Humber,2025-03-18
CUST03866,B2C,Susan,Jenkins,jacquelinewyatt@example.org,G2,Wolverhampton,West Midlands,2025-10-19
CUST03867,B2C,Dawn,Lewis,albert71@example.net,G1,Manchester,North West,2025-05-25
CUST03868,B2C,Suzanne,Miller,zsavage@example.org,M0U,Derry,Northern Ireland,2026-04-17
CUST03869,B2C,Eric,Harding,jessicathornton@example.net,KA0,Derby,East Midlands,2025-11-18
CUST03870,B2C,Frank,Cross,howejosh@example.org,ST9,London,London,2025-07-22
CUST03871,B2C,Amelia,Thornton,doyleconnor@example.com,NP20,Belfast,Northern Ireland,2025-11-28
CUST03872,B2C,William,Little,staylor@example.com,G4T,Belfast,Northern Ireland,2024-12-08
CUST03873,B2C,Tracey,Morris,leonardlee@example.net,IG0R,Liverpool,North West,2026-07-13
CUST03874,B2C,Hugh,Stewart,parkerkatie@example.com,E3,Derby,East Midlands,2026-01-19
CUST03875,B2C,Amanda,Watkins,adamsvictor@example.org,N90,Norwich,East of England,2025-07-30
CUST03876,B2B,Alexander,Smith,sstevens@example.org,BB43,Leicester,East Midlands,2025-05-18
CUST03877,B2C,Keith,Singh,mistrymaurice@example.com,TS82,Sunderland,North East,2026-01-08
CUST03878,B2C,Judith,Williams,kempsam@example.net,CH1A,Lincoln,East Midlands,2025-07-16
CUST03879,B2C,Phillip,Fox,wyates@example.net,M7B,Nottingham,East Midlands,2025-10-19
CUST03880,B2C,Cheryl,Ahmed,swilliams@example.com,N0F,Brighton,South East,2026-06-14
CUST03881,B2B,Susan,Evans,dbryant@example.net,W3B,Brighton,South East,2025-11-07
CUST03882,B2C,Donald,Davies,beverleyanderson@example.com,S33,Edinburgh,Scotland,2025-06-30
CUST03883,B2C,Joan,Cooper,dean41@example.net,M6,London,London,2026-06-24
CUST03884,B2C,Andrea,Nicholson,westashleigh@example.com,L8B,Birmingham,West Midlands,2026-05-30
CUST03885,B2C,Douglas,Johnson,milessusan@example.org,S1S,Sunderland,North East,2025-10-24
CUST03886,B2C,Lorraine,Alexander,stephensgrace@example.com,SL0E,Glasgow,Scotland,2024-08-25
CUST03887,B2C,Leanne,Banks,simonali@example.net,PL19,Sheffield,Yorkshire & Humber,2024-10-31
CUST03888,B2C,Jay,Mason,olewis@example.com,M42,Cambridge,East of England,2025-10-05
CUST03889,B2C,Hilary,James,ashley16@example.com,E0G,Lincoln,East Midlands,2024-12-08
CUST03890,B2C,Francesca,Middleton,charlotte06@example.com,W2B,Glasgow,Scotland,2026-07-30
CUST03891,B2C,Terry,Evans,connornicholls@example.com,M6,Norwich,East of England,2026-02-14
CUST03892,B2B,Fiona,Harris,danielbanks@example.net,N13,Wolverhampton,West Midlands,2025-09-10
CUST03893,B2B,Lesley,Crawford,mark64@example.org,M98,Oxford,South East,2024-10-19
CUST03894,B2C,Marian,Frost,liam66@example.org,DA6,Middlesbrough,North East,2025-07-16
CUST03895,B2C,Joanne,Brookes,karllucas@example.com,E1,Brighton,South East,2026-07-04
CUST03896,B2C,Damien,Powell,johnsonjustin@example.org,E41,Belfast,Northern Ireland,2024-11-28
CUST03897,B2C,Marie,Perry,julie74@example.org,SA5,Glasgow,Scotland,2025-03-25
CUST03898,B2C,Richard,Ross,westnigel@example.org,PE3B,Belfast,Northern Ireland,2024-12-04
CUST03899,B2C,Zoe,Russell,callum45@example.org,E4,Coventry,West Midlands,2025-08-22
CUST03900,B2C,Aimee,Short,jjones@example.net,B8J,Dundee,Scotland,2026-07-15
CUST03901,B2C,Leah,Dobson,reynoldscolin@example.com,W0J,Sunderland,North East,2025-11-19
CUST03902,B2C,Alan,Webster,burgesslauren@example.net,PL7,Southampton,South East,2025-01-07
CUST03903,B2C,Gavin,Green,henrycoleman@example.org,SE6W,Belfast,Northern Ireland,2025-04-13
CUST03904,B2C,Steven,Atkinson,webbbrett@example.com,PE0M,Cambridge,East of England,2025-05-24
CUST03905,B2C,Helen,Ward,clarkerobert@example.org,KY6,London,London,2026-04-03
CUST03906,B2C,Sian,Slater,msteele@example.org,E8E,Wolverhampton,West Midlands,2025-07-19
CUST03907,B2C,Anne,Watson,singhiain@example.com,SL0,Sheffield,Yorkshire & Humber,2025-08-17
CUST03908,B2C,Craig,Anderson,kerrynaylor@example.com,S66,Wolverhampton,West Midlands,2026-05-14
CUST03909,B2B,Thomas,Patel,howardwilliams@example.org,NW27,Peterborough,East of England,2024-11-18
CUST03910,B2B,Ian,Kemp,barrysophie@example.org,ML03,York,Yorkshire & Humber,2024-08-14
CUST03911,B2C,Melissa,Lee,owenfowler@example.net,W0A,Middlesbrough,North East,2025-08-18
CUST03912,B2C,Kirsty,Clarke,kylewalker@example.net,S36,Plymouth,South West,2026-04-02
CUST03913,B2B,Stewart,Watson,greenabbie@example.net,E0,Peterborough,East of England,2025-03-06
CUST03914,B2C,Reece,Stewart,sophie92@example.com,S4,Leeds,Yorkshire & Humber,2025-03-24
CUST03915,B2C,Elaine,Kerr,declan53@example.com,W5,Lincoln,East Midlands,2025-08-29
CUST03916,B2C,Kieran,Gill,zsingh@example.net,DY8,Plymouth,South West,2025-05-13
CUST03917,B2C,Sian,Moore,cartergrace@example.com,M41,Wrexham,Wales,2026-03-24
CUST03918,B2C,Linda,Abbott,joanna11@example.com,S2,Birmingham,West Midlands,2025-09-26
CUST03919,B2C,Cameron,Bailey,abdul78@example.net,W9S,Bristol,South West,2025-11-08
CUST03920,B2C,Christian,Vaughan,glennicholson@example.net,SE6,Manchester,North West,2025-08-12
CUST03921,B2C,Sean,O'Donnell,sarah37@example.org,SO4H,Ipswich,East of England,2025-06-17
CUST03922,B2C,Lynda,Watts,gwilliams@example.com,N7,London,London,2025-03-23
CUST03923,B2C,Ashleigh,Brown,cameronholt@example.org,YO28,Belfast,Northern Ireland,2024-09-19
CUST03924,B2C,Benjamin,Taylor,uwalton@example.org,L3,Bournemouth,South West,2025-05-18
CUST03925,B2C,Kimberley,Wood,lfox@example.org,E9,Reading,South East,2026-06-29
CUST03926,B2C,Elliot,Douglas,rachelgriffiths@example.net,HR8A,York,Yorkshire & Humber,2025-07-25
CUST03927,B2C,Fiona,Dixon,dwatson@example.net,B7A,Cambridge,East of England,2026-02-15
CUST03928,B2C,Justin,Sutton,joshuapage@example.com,GY76,Belfast,Northern Ireland,2025-09-13
CUST03929,B2B,Gareth,Howard,wilkinsgraham@example.com,FY8V,Leicester,East Midlands,2026-02-02
CUST03930,B2C,Lucy,Lewis,garry11@example.net,WS46,Edinburgh,Scotland,2024-11-05
CUST03931,B2C,Julie,Harris,michael85@example.org,M8,Wrexham,Wales,2025-10-14
CUST03932,B2C,Sam,Lewis,jayneross@example.net,ME7H,Derry,Northern Ireland,2025-02-18
CUST03933,B2C,Lynn,Williams,valeriewilson@example.org,SN2H,Liverpool,North West,2025-09-02
CUST03934,B2B,William,Parker,wendy49@example.net,BS4A,Preston,North West,2024-10-20
CUST03935,B2B,Cameron,Matthews,maryprice@example.net,SY7V,Derry,Northern Ireland,2025-04-03
CUST03936,B2B,Danielle,Williams,harry57@example.net,UB10,Belfast,Northern Ireland,2025-07-21
CUST03937,B2C,Adam,Armstrong,ruth43@example.com,E97,Bournemouth,South West,2025-06-08
CUST03938,B2C,Sheila,Baxter,nathanali@example.com,DL8,Edinburgh,Scotland,2026-03-09
CUST03939,B2C,Grace,Kirk,terryanderson@example.org,B30,Exeter,South West,2026-03-16
CUST03940,B2C,Aaron,Nicholls,eleanor13@example.com,GU68,Middlesbrough,North East,2025-02-17
CUST03941,B2B,Guy,Edwards,kevin47@example.org,SY6,Oxford,South East,2026-06-11
CUST03942,B2C,Marion,Evans,gillianhudson@example.org,S1,Swansea,Wales,2025-08-29
CUST03943,B2C,Hannah,Kemp,mitchell69@example.org,L4W,Lincoln,East Midlands,2024-11-15
CUST03944,B2B,Deborah,Patel,gcooper@example.com,SY1,Bournemouth,South West,2024-10-28
CUST03945,B2C,Jacob,Baxter,pwells@example.net,OX1,Plymouth,South West,2026-08-04
CUST03946,B2C,Kim,Houghton,youngalice@example.net,W8H,Newcastle,North East,2026-06-26
CUST03947,B2B,Diana,Robinson,damianosborne@example.org,BR5,Manchester,North West,2024-11-20
CUST03948,B2C,Joe,Price,charlene39@example.net,S2J,Bristol,South West,2026-05-19
CUST03949,B2C,Toby,Bell,fgriffin@example.org,M18,London,London,2026-02-21
CUST03950,B2C,Irene,Jennings,james16@example.net,RG6,Derry,Northern Ireland,2026-04-12
CUST03951,B2C,Stewart,Reid,tlewis@example.com,EX16,Bournemouth,South West,2025-07-11
CUST03952,B2B,Natalie,Lambert,goodwinphillip@example.com,L2K,Reading,South East,2026-02-13
CUST03953,B2C,Elliott,Bell,iwilliamson@example.com,ML7,Coventry,West Midlands,2025-08-30
CUST03954,B2C,Kenneth,Patel,christian21@example.net,N7S,Bournemouth,South West,2024-09-13
CUST03955,B2B,Aimee,Robinson,fmarshall@example.com,G56,Oxford,South East,2025-07-19
CUST03956,B2C,Garry,Morris,stevensann@example.net,M20,Plymouth,South West,2026-01-29
CUST03957,B2C,Rebecca,Murphy,aimeerogers@example.net,G6F,Derby,East Midlands,2025-04-24
CUST03958,B2C,Clive,Dean,xcarter@example.org,E3F,Cambridge,East of England,2026-07-16
CUST03959,B2C,Lydia,Woods,bbryant@example.com,NR3N,Preston,North West,2025-09-23
CUST03960,B2C,Rebecca,Baker,francisleslie@example.org,N8F,Middlesbrough,North East,2026-02-14
CUST03961,B2C,Kenneth,Chambers,tgibson@example.net,M2,Manchester,North West,2025-04-08
CUST03962,B2C,Carl,Taylor,bherbert@example.org,S1,Manchester,North West,2026-06-12
CUST03963,B2C,Linda,Mann,wrightnigel@example.net,W5G,Preston,North West,2024-09-06
CUST03964,B2C,William,Miller,hblack@example.com,GL1B,Wrexham,Wales,2024-08-12
CUST03965,B2B,Gail,Marsden,katherine32@example.org,N83,Swansea,Wales,2024-10-16
CUST03966,B2C,Teresa,Edwards,qowen@example.com,G53,Birmingham,West Midlands,2025-01-23
CUST03967,B2C,Patrick,Bradley,scross@example.org,SE8,Preston,North West,2025-11-03
CUST03968,B2C,Darren,Murray,gillian76@example.net,CA15,Aberdeen,Scotland,2026-04-24
CUST03969,B2B,Sandra,Barker,vphillips@example.com,NE6H,Aberdeen,Scotland,2025-12-16
CUST03970,B2C,Shane,Lawson,kayleigh18@example.org,EH61,Derry,Northern Ireland,2025-10-26
CUST03971,B2C,Ann,Brown,abird@example.org,N6E,Aberdeen,Scotland,2025-04-23
CUST03972,B2B,Luke,Patel,taylordonna@example.org,CF6M,Preston,North West,2025-09-01
CUST03973,B2C,Chelsea,Morris,lesley86@example.org,L4,Nottingham,East Midlands,2026-02-16
CUST03974,B2C,Kate,Patel,gibsonchristopher@example.net,N14,Aberdeen,Scotland,2025-12-06
CUST03975,B2C,Emma,Bell,pdale@example.org,BN6,Liverpool,North West,2025-02-15
CUST03976,B2B,Roger,White,leahmoore@example.org,WV6N,London,London,2024-12-01
CUST03977,B2C,Katie,Woodward,alan64@example.org,ZE9,Cambridge,East of England,2025-06-16
CUST03978,B2C,Benjamin,Bond,clarkewilliam@example.com,TF21,Swansea,Wales,2026-02-20
CUST03979,B2C,Ben,Lewis,timothytaylor@example.net,B5,Edinburgh,Scotland,2025-12-18
CUST03980,B2C,Roger,Jones,dmorris@example.com,IP0,Norwich,East of England,2024-08-23
CUST03981,B2C,Reece,Lloyd,austinsean@example.net,M14,Middlesbrough,North East,2025-12-20
CUST03982,B2C,Elaine,Payne,scottbarbara@example.com,EX5H,Ipswich,East of England,2025-04-13
CUST03983,B2C,Gregory,Smith,xhussain@example.com,W95,Coventry,West Midlands,2025-05-24
CUST03984,B2C,Clive,Roberts,uclarke@example.net,SG3,Plymouth,South West,2025-06-04
CUST03985,B2C,Barbara,Thompson,jonesharriet@example.com,HG0X,Bournemouth,South West,2025-06-09
CUST03986,B2C,Adrian,Parker,barbarahodgson@example.com,L0,Newport,Wales,2026-04-08
CUST03987,B2C,Geraldine,Bell,icoates@example.net,G8T,Leicester,East Midlands,2025-11-13
CUST03988,B2C,Kevin,Bartlett,jacqueline33@example.net,LD5P,Derby,East Midlands,2025-06-07
CUST03989,B2C,Malcolm,Booth,jeremy54@example.net,ME1,Middlesbrough,North East,2026-02-12
CUST03990,B2C,Beverley,Shah,ybailey@example.com,DL0N,Manchester,North West,2025-10-28
CUST03991,B2B,Mary,Owen,milesnicole@example.net,S0,London,London,2025-02-01
CUST03992,B2B,Amber,Mitchell,welchgail@example.net,LE9,Derry,Northern Ireland,2025-06-23
CUST03993,B2C,Gordon,Burrows,mball@example.org,PL9,Sheffield,Yorkshire & Humber,2025-05-03
CUST03994,B2B,Aaron,Browne,joannefrench@example.org,L6D,Newcastle,North East,2025-09-17
CUST03995,B2C,Jemma,Edwards,jaymay@example.net,M3T,Preston,North West,2026-06-01
CUST03996,B2C,Thomas,Morgan,carl69@example.org,DT8X,Cambridge,East of England,2025-09-15
CUST03997,B2B,Kathleen,Woodward,williamsmarion@example.net,HD1,York,Yorkshire & Humber,2025-05-02
CUST03998,B2C,Ashley,Williams,jacqueline33@example.org,S8H,Exeter,South West,2025-11-10
CUST03999,B2C,Chloe,Hudson,callumduffy@example.org,SM0H,Leicester,East Midlands,2026-06-26
CUST04000,B2C,Lydia,King,williamsbruce@example.net,S7J,Brighton,South East,2026-06-27
CUST04001,B2C,Sara,McCarthy,williamsjulie@example.org,L8,Wrexham,Wales,2026-05-21
CUST04002,B2C,Bradley,Birch,benjaminmitchell@example.org,DN25,York,Yorkshire & Humber,2025-09-27
CUST04003,B2C,Katy,Rose,kennethsmith@example.org,E1E,Glasgow,Scotland,2025-06-01
CUST04004,B2C,Marc,Ford,denise04@example.com,SG0M,Oxford,South East,2025-08-27
CUST04005,B2C,Abdul,Williams,daviesheather@example.org,DY36,Exeter,South West,2026-05-06
CUST04006,B2C,Kirsty,Harrison,qwilliams@example.com,L6,Belfast,Northern Ireland,2025-06-24
CUST04007,B2C,Sheila,Weston,mfreeman@example.com,HP79,Birmingham,West Midlands,2025-04-26
CUST04008,B2C,Nicola,King,grahammann@example.com,BD8A,Brighton,South East,2026-02-09
CUST04009,B2C,Roy,Morgan,vfisher@example.com,EH2B,Derby,East Midlands,2026-07-05
CUST04010,B2C,Alice,White,lindaclarke@example.net,E73,Leeds,Yorkshire & Humber,2024-11-14
CUST04011,B2C,Carly,Khan,zedwards@example.org,N05,Sunderland,North East,2025-02-18
CUST04012,B2C,Amy,Ahmed,ianwilliams@example.org,S87,Preston,North West,2025-12-09
CUST04013,B2C,Leanne,Storey,porterkate@example.net,W0,Birmingham,West Midlands,2025-11-01
CUST04014,B2C,Antony,Russell,baileywendy@example.org,GU91,Coventry,West Midlands,2026-07-27
CUST04015,B2C,Geoffrey,Moore,dickinsonsamantha@example.net,L21,Belfast,Northern Ireland,2026-03-10
CUST04016,B2C,Lewis,Rose,jodiemason@example.org,WR1M,Derry,Northern Ireland,2025-07-31
CUST04017,B2C,Louis,Abbott,hmorris@example.org,G38,Cardiff,Wales,2026-03-18
CUST04018,B2C,Sandra,Khan,georgiabrown@example.net,BR20,Leicester,East Midlands,2026-03-08
CUST04019,B2C,Joyce,Akhtar,pjones@example.org,KW2E,Edinburgh,Scotland,2026-08-03
CUST04020,B2C,Kirsty,Hopkins,wroberts@example.com,N9,Manchester,North West,2025-10-04
CUST04021,B2C,Matthew,Morton,christopher42@example.org,B57,Peterborough,East of England,2025-04-19
CUST04022,B2C,Antony,Allan,brianblackburn@example.com,M0,Wrexham,Wales,2025-10-28
CUST04023,B2C,James,Rogers,kwilliams@example.org,KW80,London,London,2025-01-03
CUST04024,B2C,Victoria,Haynes,pauline32@example.com,L4,Swansea,Wales,2025-09-10
CUST04025,B2C,Damien,Robinson,margaretmartin@example.net,HX9M,London,London,2025-10-13
CUST04026,B2B,Helen,Lewis,gregory89@example.net,NW0R,Edinburgh,Scotland,2025-02-01
CUST04027,B2C,Lorraine,Stewart,hartpaige@example.com,N69,Leeds,Yorkshire & Humber,2026-01-03
CUST04028,B2C,Donald,Foster,kellis@example.org,LU1,Plymouth,South West,2026-02-12
CUST04029,B2C,Katy,Simpson,vhall@example.net,TW7H,Sheffield,Yorkshire & Humber,2025-02-08
CUST04030,B2C,Geraldine,Dunn,vanessaclarke@example.net,L7,Wolverhampton,West Midlands,2025-11-07
CUST04031,B2C,Lorraine,Smith,jacobking@example.net,B6E,Coventry,West Midlands,2024-10-08
CUST04032,B2C,Dawn,Parsons,edward45@example.com,HD9X,Sunderland,North East,2026-06-02
CUST04033,B2C,Graham,Cook,masonlisa@example.com,G5H,Bournemouth,South West,2025-09-03
CUST04034,B2C,Dominic,Williams,geoffrey21@example.com,CH6,Belfast,Northern Ireland,2025-02-14
CUST04035,B2C,Thomas,Hawkins,adrianbates@example.org,B2B,Derry,Northern Ireland,2025-01-23
CUST04036,B2C,Samuel,O'Sullivan,holmesryan@example.com,ML3,Swansea,Wales,2025-09-21
CUST04037,B2B,Barbara,Watson,harrisonsandra@example.com,G6J,London,London,2026-02-13
CUST04038,B2B,Carl,Jones,eric83@example.net,S5E,Sheffield,Yorkshire & Humber,2024-10-23
CUST04039,B2B,Janet,Gibbs,alex82@example.net,IG20,Bristol,South West,2026-07-04
CUST04040,B2C,Jade,Williams,toby92@example.org,NR12,Newport,Wales,2026-06-20
CUST04041,B2B,Emma,Powell,vincent44@example.com,SP6A,Nottingham,East Midlands,2024-12-17
CUST04042,B2B,Lucy,Daly,oliver91@example.net,M89,Leeds,Yorkshire & Humber,2026-03-15
CUST04043,B2C,Rebecca,Wheeler,webbgavin@example.com,PH2,York,Yorkshire & Humber,2026-03-02
CUST04044,B2B,Elaine,Moore,jacob81@example.org,KW1M,London,London,2026-04-10
CUST04045,B2B,Sophie,Hammond,taylordanny@example.com,S7,Preston,North West,2024-09-04
CUST04046,B2B,Peter,Joyce,howardmary@example.com,N0,Wrexham,Wales,2025-04-30
CUST04047,B2B,Dennis,Brown,jmason@example.org,G52,Brighton,South East,2026-01-22
CUST04048,B2C,Andrew,Robinson,kwood@example.com,L69,Derby,East Midlands,2025-05-03
